"ISBN, ISSN...",Titre,Auteur,Cote,Nbr. Exp.,Titre_clean,Source,1y,2y,3y,4y,5y,teacher,semester_1,semester_2,total_borrowed
9781493938438,Pattern Recognition And Machine Learning,"M.Bishop ,Christopher",006.4 BIS/1,6.0,PATTERN RECOGNITION AND MACHINE LEARNING,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
9782889150755,L'intelligence artificielle par la pratique/ 2éme édition,"Faltings, Boi",006.307 6 FAL/1,6.0,L INTELLIGENCE ARTIFICIELLE PAR LA PRATIQUE 2EME EDITION,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9782212676631,Exercices en langage C++ : 178 exercices corrigés,"Delannoy, Claude",005.133 DEL,6.0,EXERCICES EN LANGAGE C 178 EXERCICES CORRIGES,,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0
9782340061125,Algorithmique et développement Python : cours et exemples d'applications,"Fadil, Abderrahmane",005.133 FAD/1,4.0,ALGORITHMIQUE ET DEVELOPPEMENT PYTHON COURS ET EXEMPLES D APPLICATIONS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9782100842858,"Bases de données : concepts, utilisation et développement","hainaut, jean-luc",004.75 HAI,2.0,BASES DE DONNEES CONCEPTS UTILISATION ET DEVELOPPEMENT,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9782100820979,Introduction aux probabilités avec Python,"Alhalel, Thierry",519.202 85 ALH/1,6.0,INTRODUCTION AUX PROBABILITES AVEC PYTHON,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9782212675719,"R pour les data sciences : importer, classer, transformer, visualiser et modéliser les données","Wickham, Hadley",006.312 WIC/1,2.0,R POUR LES DATA SCIENCES IMPORTER CLASSER TRANSFORMER VISUALISER ET MODELISER LES DONNEES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9782311401998,"Apprendre à programmer avec C et Python : cours & exercices corrigés : DUT et licence 1 informatique, BTS services informatiques aux organisations","Felea, Violeta",518.107 6 FEL/1,,APPRENDRE A PROGRAMMER AVEC C ET PYTHON COURS EXERCICES CORRIGES DUT ET LICENCE 1 INFORMATIQUE BTS SERVICES INFORMATIQUES AUX ORGANISATIONS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9782311009965,"Algèbre : arithmétique pour l'informatique : cours & exercices corrigés, licence 2 & 3","Wassef,Pierre",513.12 WAS,2.0,ALGEBRE ARITHMETIQUE POUR L INFORMATIQUE COURS EXERCICES CORRIGES LICENCE 2 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9789931794493,?????? ??????? ?????? : ??? ???? ???????? ???????,????? ????,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9782340065437,Programmer en C++ : des premiers pas à la maîtrise de C++ 20,"Gibaud, Alain",005.133 GIB/1,,PROGRAMMER EN C DES PREMIERS PAS A LA MAITRISE DE C 20,,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
9782923563411,Classification Décimale DEWEY,,,1.0,CLASSIFICATION DECIMALE DEWEY,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9782311012415,mathematique pour l'informatique,"Belhaj,Skander",510.285 BEL/1,1.0,MATHEMATIQUE POUR L INFORMATIQUE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9782311400144,probabilités et introduction à la statistique,"Girardin,Valérie",519.5 GIR/1,2.0,PROBABILITES ET INTRODUCTION A LA STATISTIQUE,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9789931881353,??? ????? ??????? -????????,"????, ?????",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9780192867742,Essential Statistics for Data Science: A Concise Crash Course,Mu Zhu,,,ESSENTIAL STATISTICS FOR DATA SCIENCE A CONCISE CRASH COURSE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,introduction to web,,,,INTRODUCTION TO WEB,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Anatomie et physiologie humaines,,611.9/MAR/2,,ANATOMIE ET PHYSIOLOGIE HUMAINES,Added from borrowings,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
,"Les Mathématiques en licence : cours et exercices résolus, 2e année. Tome1",,510AZO,,LES MATHEMATIQUES EN LICENCE COURS ET EXERCICES RESOLUS 2E ANNEE TOME1,Added from borrowings,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
,Ant Colony Optimization,,005.1.16.DOR/1,,ANT COLONY OPTIMIZATION,Added from borrowings,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
,Algèbre 1re année,,512.MAR/1,,ALGEBRE 1RE ANNEE,Added from borrowings,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0
,Eléments de la théorie des probabilités T.1,,519.2 BOU/16/T1,,ELEMENTS DE LA THEORIE DES PROBABILITES T 1,Added from borrowings,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
,Algebre 1 : rappels de cours et exercices avec solutions,,512/BEN/6,,ALGEBRE 1 RAPPELS DE COURS ET EXERCICES AVEC SOLUTIONS,Added from borrowings,54.0,1.0,0.0,0.0,0.0,0.0,38.0,17.0,55.0
,Cours d'algèbre et exercices corrigés,,512 HIT/12,,COURS D ALGEBRE ET EXERCICES CORRIGES,Added from borrowings,54.0,3.0,0.0,0.0,0.0,0.0,44.0,13.0,57.0
,Marketing Management,,380/KOL/4,,MARKETING MANAGEMENT,Added from borrowings,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
,Le MBA visuel : deux années de MBA en un un seul livre dans lequel un dessin vaut mieux que 1000 mot,,350 BAR/3,,LE MBA VISUEL DEUX ANNEES DE MBA EN UN UN SEUL LIVRE DANS LEQUEL UN DESSIN VAUT MIEUX QUE 1000 MOT,Added from borrowings,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
,مهارات التفكير النقدي : لدى طلاب الجامعات العربية,,,,مهارات التفكير النقدي لدى طلاب الجامعات العربية,Added from borrowings,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
,ELEMENTS D'ANALYSE NUMERIQUE,,5,,ELEMENTS D ANALYSE NUMERIQUE,Added from borrowings,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
,Mathématiques T.2 : Fonctions de plusieurs variables réelles,,515.8/MEH/4,,MATHEMATIQUES T 2 FONCTIONS DE PLUSIEURS VARIABLES REELLES,Added from borrowings,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
,Big Data Analytics with Applications in Insider Threat Detection,,005.8 PAR/1,,BIG DATA ANALYTICS WITH APPLICATIONS IN INSIDER THREAT DETECTION,Added from borrowings,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
,Algèbre : cours et exercices avec solutions,,512 DOM,,ALGEBRE COURS ET EXERCICES AVEC SOLUTIONS,Added from borrowings,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
,Programmation Linéaire,,519.72 BEN/13,,PROGRAMMATION LINEAIRE,Added from borrowings,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
,Algorithmique : cours et exercices corrigés,,512/OUR/1,,ALGORITHMIQUE COURS ET EXERCICES CORRIGES,Added from borrowings,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
,Penser comme un millionaire :changer ses habitudes pour réussir et étre heureux,,150/GRA/2,,PENSER COMME UN MILLIONAIRE CHANGER SES HABITUDES POUR REUSSIR ET ETRE HEUREUX,Added from borrowings,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
,Cambridge English Skills Real Listening and Speaking 2,,,,CAMBRIDGE ENGLISH SKILLS REAL LISTENING AND SPEAKING 2,Added from borrowings,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
,LECTURE NOTES IN ENGLISH FOR COMPUTING,,004 BEL/10,,LECTURE NOTES IN ENGLISH FOR COMPUTING,Added from borrowings,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
,Pattern Recognition and Neural Networks,,006.4 RIP,,PATTERN RECOGNITION AND NEURAL NETWORKS,Added from borrowings,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
,400 exercices corrigés d'algèbre avec rappels de cours pour Spé MP-MP*,,512/AAS/1,,400 EXERCICES CORRIGES D ALGEBRE AVEC RAPPELS DE COURS POUR SPE MP MP,Added from borrowings,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
